IndiGo,Jet Airways,Multiple carriers,SpiceJet,others,Chennai,Delhi,Delhi,Kolkata,Kolkata,Mumbai,Cochin,Delhi,Delhi,Hyderabad,Kolkata,Kolkata,New Delhi,Route 1,Route 2,Route 3,Route 4,Route 5,Total_Stops,journey_day,journey_month,dep_time_hour,dep_time_min,arrival_time_hour,arrival_time_min,Duration_hours,Duration_mins,Price
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,21,3,11,30,18,50,7,20,13244
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,10,3,10,4,1,24,3,7,35,19,25,11,50,6785
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,15,21,10,4,0,24,6,6,20,7,40,1,20,3100
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,6,12,18,0,1,30,7,30,7198
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,23,4,5,4,2,27,6,9,40,19,0,9,20,13014
0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,7,4,5,4,2,3,6,6,50,7,40,24,50,20416
0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,12,4,5,4,2,6,6,22,0,19,15,21,15,10441
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,37,7,10,4,1,3,1,10,30,11,20,24,50,11528
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,10,6,3,4,2,5,6,7,0,1,20,18,20,14083
1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,4,7,21,10,4,0,15,5,19,35,21,55,2,20,3597
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,20,1,3,4,2,6,12,5,50,13,15,7,25,7662
1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,6,6,8,30,11,20,2,50,4823
0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,33,20,4,1,3,27,6,5,15,19,15,38,0,10703
0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,15,21,10,4,0,6,12,7,5,8,30,1,25,8040
0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,24,6,7,0,9,40,2,40,4668
0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,8,21,10,4,0,5,12,18,5,21,10,3,5,6304
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,4,7,8,4,2,3,6,6,0,11,55,29,55,14219
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,5,21,10,4,0,5,1,17,10,19,40,2,30,3841
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,27,5,13,0,21,0,8,0,13587
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,20,7,3,4,2,18,5,5,50,20,25,14,35,12093
0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,28,6,10,4,1,27,4,6,5,11,20,5,15,5899
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,15,21,10,4,0,5,12,13,55,15,25,1,30,3100
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,5,12,17,0,19,45,2,45,5438
1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,18,4,18,55,21,50,2,55,5780
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,6,3,4,2,6,9,9,25,1,20,15,55,11668
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,21,10,4,0,3,1,7,10,10,5,2,55,11934
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,1,4,5,4,2,27,6,20,0,4,25,8,25,16263
1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,3,6,18,35,1,35,7,0,14871
0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,24,5,9,30,12,20,2,50,3573
0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,15,4,5,4,2,3,3,21,30,19,15,21,45,12497
0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,8,21,10,4,0,21,6,18,5,21,10,3,5,5411
1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,15,6,10,4,1,6,9,5,5,16,10,11,5,6600
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,31,3,10,4,1,6,6,9,20,14,15,4,55,11160
0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,36,7,8,4,2,3,6,17,15,16,50,23,35,22950
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,28,3,10,4,1,24,5,15,5,20,20,5,15,4649
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,23,4,5,4,2,21,5,5,30,4,25,22,55,15129
1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,8,21,10,4,0,5,12,21,5,0,20,3,15,8626
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,3,6,7,5,4,25,21,20,17234
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,7,10,4,1,21,3,5,45,13,15,7,30,7832
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,15,21,10,4,0,18,6,15,0,16,25,1,25,3100
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,10,3,10,4,1,5,9,9,35,14,25,28,50,9314
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,6,1,2,15,12,35,10,20,14714
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,27,4,5,4,2,15,6,11,45,4,25,16,40,13882
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,4,4,5,4,2,5,9,5,30,12,35,7,5,16274
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,3,6,11,30,18,50,7,20,15135
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,21,10,4,0,24,3,21,20,0,15,2,55,6144
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,0,4,5,4,2,27,3,19,10,19,45,24,35,9483
0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,7,4,5,4,2,15,5,6,50,7,40,24,50,14431
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,15,6,10,4,1,24,6,14,55,22,30,7,35,6093
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,21,5,10,0,21,0,11,0,7888
1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,15,5,9,15,1,30,16,15,7503
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,15,3,10,4,1,5,6,19,0,9,50,14,50,6117
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,3,3,9,0,18,50,9,50,17024
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,3,10,4,1,4,1,18,55,8,15,13,20,12681
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,24,6,10,35,19,0,8,25,10678
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,3,10,4,1,24,3,8,25,12,0,27,35,13759
0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,15,21,10,4,0,6,3,22,45,0,15,1,30,2017
0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,15,6,9,30,12,20,2,50,4885
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,27,5,6,0,19,15,13,15,10786
0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,10,11,10,4,1,3,12,7,30,9,25,25,55,12080
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,5,21,10,4,0,6,9,20,20,22,55,2,35,4804
0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,21,3,21,0,19,15,22,15,6587
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,28,4,5,4,2,27,3,5,10,18,50,13,40,8728
0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,3,5,6,10,4,1,18,5,20,45,7,10,10,25,7452
1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,6,6,20,0,22,50,2,50,4823
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,15,6,10,4,1,5,9,7,5,22,30,15,25,8310
0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,4,1,11,30,14,20,2,50,5403
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,29,4,5,4,2,6,9,14,35,12,35,22,0,13376
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,6,3,10,35,19,0,8,25,10877
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,7,10,4,1,3,6,22,50,0,45,25,55,14815
1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,15,6,10,4,1,21,3,6,40,16,10,9,30,6558
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,21,5,9,0,21,0,12,0,14067
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,21,5,9,15,19,0,9,45,9627
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,6,3,19,15,19,0,23,45,14714
1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,8,21,10,4,0,5,9,5,35,8,50,3,15,5000
0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,21,3,6,0,21,0,15,0,9845
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,3,10,4,1,18,5,18,55,16,20,21,25,10844
1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,27,3,4,45,13,20,8,35,7048
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,10,3,10,4,1,6,12,9,35,10,55,25,20,12692
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,3,9,21,50,18,50,21,0,13843
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,7,10,4,1,21,3,14,5,7,40,17,35,7832
1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,15,21,10,4,0,6,1,9,15,10,45,1,30,4049
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,27,3,8,0,18,50,10,50,12242
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,24,6,19,15,19,0,23,45,10262
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,3,10,4,1,6,9,8,25,19,50,11,25,14571
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,5,21,10,4,0,24,5,17,10,19,40,2,30,4174
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,27,5,6,0,12,35,6,35,11264
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,5,21,10,4,0,18,4,21,25,0,5,2,40,4174
1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,4,7,21,10,4,0,6,12,5,15,7,40,2,25,3540
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,10,3,10,4,1,18,5,7,10,20,20,13,10,9345
0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,0,4,5,4,2,6,6,16,40,19,15,26,35,9653
1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,15,21,10,4,0,18,3,6,20,7,45,1,25,3342
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,18,5,10,0,1,30,15,30,8073
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,3,10,4,1,4,1,6,30,20,45,14,15,7064
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,29,4,5,4,2,27,6,14,35,12,35,22,0,13376
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,3,6,8,25,18,50,10,25,15135
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,10,3,10,4,1,24,5,10,0,20,25,10,25,10413
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,10,3,10,4,1,5,1,20,20,10,45,14,25,9187
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,16,4,5,4,2,6,1,9,35,12,35,27,0,13292
1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,15,6,10,4,1,3,9,7,35,16,10,8,35,6674
1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,5,9,17,30,1,30,8,0,8330
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,6,1,6,40,19,0,12,20,11200
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,6,3,10,0,12,35,26,35,10262
0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,3,8,21,10,4,0,15,4,14,40,17,50,3,10,6216
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,3,10,4,1,18,5,20,0,19,50,23,50,10844
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,3,10,4,1,24,3,16,55,18,10,25,15,11134
1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,4,7,21,10,4,0,18,6,22,5,0,25,2,20,5277
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,1,4,5,4,2,27,6,8,10,12,35,28,25,14300
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,7,10,4,1,3,6,22,50,20,20,21,30,17471
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,3,10,4,1,21,5,21,10,9,20,12,10,10844
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,21,10,4,0,15,3,5,45,8,35,2,50,5469
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,6,9,14,0,12,35,22,35,10262
0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,5,6,10,4,1,3,6,16,35,22,50,6,15,7185
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,5,21,10,4,0,18,6,19,55,22,25,2,30,3807
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,6,1,17,30,4,25,10,55,14714
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,10,3,10,4,1,5,6,7,10,20,20,13,10,8610
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,3,6,7,5,18,50,11,45,17234
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,13,12,4,1,3,6,12,11,35,21,0,9,25,15629
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,15,19,5,4,2,27,3,7,5,21,20,14,15,6128
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,3,9,16,0,4,25,12,25,16289
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,23,4,5,4,2,5,9,5,30,19,0,13,30,15129
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,7,10,4,1,21,3,14,5,10,25,20,20,7832
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,7,10,4,1,3,1,8,0,16,10,8,10,22270
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,10,3,10,4,1,5,1,17,0,9,45,16,45,11467
1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,15,21,10,4,0,5,9,19,5,20,35,1,30,4392
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,5,21,10,4,0,5,6,17,10,19,40,2,30,4491
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,3,10,4,1,18,5,21,10,9,20,12,10,9663
1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,27,6,18,35,1,30,6,55,5883
0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,3,3,19,0,7,40,12,40,14777
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,2,3,10,4,1,21,5,6,50,10,30,3,40,5162
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,5,21,10,4,0,6,1,21,25,0,5,2,40,4804
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,3,10,4,1,6,12,14,5,12,0,21,55,8529
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,3,10,4,1,6,9,6,30,16,20,9,50,10844
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,5,21,10,4,0,4,9,6,55,9,30,2,35,3873
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,5,21,10,4,0,6,12,9,35,12,20,2,45,4804
0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,15,21,10,4,0,5,12,2,55,4,20,1,25,5678
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,3,10,4,1,4,1,6,30,18,15,11,45,12681
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,7,10,4,1,15,3,5,50,12,20,6,30,9623
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,3,3,8,55,21,0,12,5,15147
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,10,3,10,4,1,24,5,7,10,23,25,16,15,9345
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,3,10,4,1,5,6,18,55,10,5,15,10,7757
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,3,10,4,1,5,12,16,30,12,0,19,30,10844
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,8,6,4,2,3,3,11,5,22,10,35,5,11948
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,29,4,5,4,2,27,6,6,45,12,35,29,50,13376
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,15,3,10,4,1,15,5,19,0,4,40,9,40,6117
1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,15,6,10,4,1,3,6,4,55,16,10,11,15,6171
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,3,10,4,1,6,12,14,5,19,50,5,45,13626
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,7,10,4,1,3,6,21,25,19,10,21,45,17471
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,21,3,10,20,19,15,8,55,7531
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,5,9,15,0,4,25,13,25,12373
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,27,5,7,5,12,35,5,30,16289
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,21,10,4,0,24,3,10,10,13,0,2,50,4777
0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,21,4,8,20,11,20,3,0,5198
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,3,10,4,1,6,6,14,5,23,35,9,30,10844
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,18,5,17,0,19,45,2,45,7171
0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,23,4,5,4,2,27,6,18,45,19,15,24,30,11942
1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,27,4,10,30,13,20,2,50,4423
0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,3,8,21,10,4,0,18,3,14,55,17,50,2,55,5586
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,3,10,4,1,24,3,16,55,12,0,19,5,11134
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,21,10,4,0,24,3,5,50,8,40,2,50,4284
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,5,21,10,4,0,5,1,14,15,16,45,2,30,6245
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,32,7,10,4,1,15,3,10,20,18,15,7,55,10341
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,21,10,4,0,3,3,5,45,8,35,2,50,6860
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,15,21,10,4,0,4,3,19,30,20,45,1,15,2050
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,24,6,17,45,1,30,7,45,5797
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,21,10,4,0,3,9,8,30,11,30,3,0,7648
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,21,10,4,0,15,3,21,10,23,55,2,45,8851
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,10,0,3,4,2,6,6,10,0,5,25,19,25,13007
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,10,3,10,4,1,24,5,9,35,9,45,24,10,13067
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,7,10,4,1,18,3,16,55,21,50,4,55,4049
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,10,3,10,4,1,6,12,17,0,18,0,25,0,12692
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,4,7,21,10,4,0,5,9,11,40,13,55,2,15,4667
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,15,19,5,4,2,3,3,7,10,21,20,14,10,8938
1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,21,3,7,30,15,30,8,0,10208
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,6,3,11,25,19,15,7,50,7354
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,21,4,17,0,19,45,2,45,5438
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,5,21,10,4,0,24,5,22,50,1,20,2,30,4107
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,3,10,4,1,24,3,19,45,12,0,16,15,11134
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,15,6,20,55,12,35,15,40,10262
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,10,6,3,4,2,24,5,7,0,1,20,18,20,14083
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,10,3,10,4,1,6,9,7,10,23,25,16,15,9345
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,5,9,17,30,12,35,19,5,12373
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,15,6,16,0,1,30,9,30,10196
1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,15,4,16,0,21,0,5,0,5947
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,3,10,4,1,6,12,14,5,9,20,19,15,13044
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,3,10,4,1,18,5,5,45,9,20,27,35,9663
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,15,3,10,4,1,24,3,15,10,19,50,4,40,7476
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,10,3,10,4,1,6,9,7,0,20,25,13,25,10413
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,6,1,11,40,19,15,7,35,10261
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,10,3,10,4,1,6,6,9,35,23,35,14,0,14151
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,4,6,6,10,8,55,2,45,5176
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,6,6,10,0,4,25,18,25,14714
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,10,3,10,4,1,15,5,17,0,14,25,21,25,9314
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,24,6,21,50,4,25,6,35,14714
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,6,6,8,0,19,0,11,0,12192
0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,15,21,10,4,0,4,3,22,45,0,15,1,30,1759
1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,28,6,10,4,1,27,3,2,5,7,25,5,20,4744
0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,21,5,19,50,22,50,3,0,7229
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,3,9,0,20,4,25,28,5,15029
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,5,21,10,4,0,15,3,20,25,23,5,2,40,4462
0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,4,7,21,10,4,0,3,12,8,20,10,35,2,15,6300
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,15,21,10,4,0,21,3,19,30,20,45,1,15,2575
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,7,10,4,1,3,12,18,55,19,10,24,15,11087
0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,6,6,10,4,1,27,3,4,0,13,20,9,20,6305
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,21,10,4,0,3,9,19,40,22,20,2,40,8290
0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,21,10,4,0,18,6,7,10,10,10,3,0,5769
